SampleID	2780	11398	7507	31697	23536	6883	3603	19714	15136	1251	919	30940	3198	2774	3669	16558	11614	20911	13989	11892	S-GCF-003481765.1-NZ-QULR01000098.1	642	305007	10330	27463	25316	9716	9766	11462	32681	33060	11277	97	31842	4185	33133	32024	25797	33295	8014	13885	20902	12160	11982	11944	8456	259374	255747	16855	324165	309842	259057	18106	8217	21807	165628	321678	29797	22278	165957	6739	32003	287022	3875	175408	309526	307938	1474	313683	521	1457	266670	259151	11091	293173	300687	4365	118056	4639	11289	20799	308	30636	270822	305922	273745	32426	255913	5804	17250	24776	23933	1610	316605	274581	6754	295084	319752	738	295199	4545	11546	9204	2375	13306	173060	184821	298621	27355	293889	291923	249801	581	6377	30280	33358	2027	15049	309004	306274	6430	9595	8480	5904	310484	269573	249832	10950	16260	1314	285838	20487	1516	1424	7248	18629	8562	250258	269708	4668	270838	7111	10424	6798	249519	30928	250014	258898	301977	172420	31220
Sample1	0.0057142875009021325	0.013251433118607847	0.010390018459733695	0.008645884894061756	0.002856032257129319	0.002855716509930589	0.0015748673206145314	0.012145397949263486	0.008678036024827532	0.01007746272241727	0.0010843897160196872	0.013502521910012603	0.011704337104297403	0.0035925926465979986	0.0031939458149993494	0.0025358861732737185	0.004124913908806801	0.005874547247203549	0.004857517063919617	0.00331549744746994		0.0016531259599972452	0.003328911864885056	0.004143644337243806	0.005128487025687141	0.00874133027487828	0.0023138017298154727	0.0057669731831393	0.006625248703972158	0.0006317329557994974	0.00679137097571219	0.0019937844901920243	0.0008359410536839455	0.01053773284983945	0.010722350482012612	0.008996304243477037	0.003465840818039842	0.0011940481281254303	0.007632443390696681	0.0049537531545592725	0.001461507737841299	0.005550391922733463	0.0005009682977520786	0.010088739474177877	0.0029599370649705213	0.007898454306630245	0.004303446426921764	0.006497755277604934	0.006778139621538827	0.0029676583646856833	0.010657916000000002	0.008523202785561684	0.010331476689592984	0.0098582479735909	0.006579266466615643	0.0101334712	0.000972732	0.0021575716181684162	0.0005153361991089039	0.003590539429432377	0.004273631826161918	0.002998638228515071	0.0091096888	0.0047058256000000005	0.0037057224	0.007158540800000001	0.0018588888000000002	0.008828487270176984	0.0008194792	0.0108481072	0.008512973518622327	0.002184332	6.072e-05	0.0089637552	0.007769952	0.008013428000000001	0.008480204954380116	0.0008139176	0.003979981053909644	0.0013251686339513693	0.009487448	0.006876834596832529	0.0036378168170465926	0.0006986496000000001	0.0034183952	0.003574496	0.00803131028721176	0.0070081904	0.0097524632	0.005228421373785156	0.0013146096	0.007843159521128441	0.008364525618111766	0.0061696984000000005	0.008474663200000001	0.005430772066988017	0.005750786486754797	0.004699637600000001	0.0002794136	0.0012021081495486971	0.00034679823076421367	0.006997616681453672	0.003458882193836617	0.005598261579341651	0.009976196800000002	0.002750308048575525	0.0045110312000000005	0.00830821905817203	0.0025150064000000003	0.0008461824	0.00318502	0.0017721847999999998	0.010219468	0.0088830608	0.0069625320000000004	0.009579312	0.008834164	0.0020508248	0.0098112304	0.005928584000000001	0.00889525945207046	0.00986012038615076	0.0034955736000000003	0.0012137168087809306	0.0025055200000000002	0.0046948752	0.0089918224	0.009471796629514343	0.00020029234680030684	0.0056142616	0.0045882856	0.0024414640000000004	0.0013175896	0.003750559504466361	0.0103646984	0.003554561104522722	0.0057054600872902955	0.0077313681096812005	0.003997107200000001	0.01068638239652796	0.01057946	0.0027676536000000003	0.0008268323999999999	0.0033073296000000005	0.003271899428341068	0.000410274961279528	0.0067865191052693535	0.0056110285161548815	0.0007495128266081477	0.0032047366726639616	0.0005658672
Sample2	0.011619595810661456	0.003631491055655647	0.0025005911042279313	0.006616627623916915	0.012544143547812291	0.003661278379365112	0.00879885483110763	0.009867923383509824	0.0036084676899887495	0.009468697226579972	0.0051632310374855345	0.00832307040296388	0.008337638011758451	0.00716992547552112	0.0018482953656192287	0.010209972594708546	0.004031123851868167	0.0020453683302801757	0.000586834892279176	0.006092189799754165		0.0002849138152618114	0.005252532773948679	0.002389293104806039	0.006586702216673304	0.0018666890023772641	0.007045555715745384	0.003995780326238533	0.009509688894534754	0.0014973441097316795	0.0035379891644824095	0.001256222774238836	0.009389048834693336	0.00891339161428815	0.0027045573396888107	0.006735253162994157	0.008311576847372467	0.005684750129493514	0.00542771651621479	0.002543330327274908	0.0011105725299775159	0.009157647780790656	0.00918979059820882	0.006514501131920596	0.003571719705776823	0.004689498835351074	0.008505881365896346	0.010151997386783587	0.010054588233516428	0.009024448058698063	0.006445034400000001	0.0008479980448836684	0.0016249397923085442	0.009047999263444347	0.006091525539703433	9.232480000000001e-05	0.0010186224000000002	0.006660895388859826	6.664348011706043e-05	0.0016306068706479484	0.00551018840238539	0.006955093861250954	0.0065447128	0.0027015928000000003	0.0085790536	0.0028579496	0.0039198296	0.0075026450759829244	0.0065213400000000005	0.0085249296	0.0066328145075460945	0.0057049656	0.0009403544	0.0036913151999999998	0.0026622344	0.0024492904	0.009769653213079479	0.0039461112000000005	0.008979322260676614	0.006372710287951106	0.0079787136	0.005068961471334514	0.005797755956796623	0.0049441392	0.0019599464000000003	0.007252336	0.002831843992034846	0.000244096	0.006479573600000001	0.0018301669617794194	0.0094407936	0.009576308948369871	0.009185437088003859	0.0037158384000000005	0.0001551616	0.009325094995391947	0.004308069982544937	0.0097037648	0.0096732992	0.008574411720609593	0.0029575282923978864	0.0038680937875371618	0.00855051697490061	0.0031826667894606646	0.0017014528000000003	0.005596949328150351	0.0093975896	0.006990403402772307	0.0057225592	0.0009755064000000001	0.0061737504000000006	0.009938656	0.0014062336	0.005203252	0.008807509600000001	0.0074362056	0.006996992800000001	0.0070518864	0.003608752	0.0029472216	0.008139262499792157	0.00814414435766953	0.008704105600000001	0.009173745080322033	0.005133110400000001	0.0050344712000000005	0.008013686400000001	0.006537735734599646	0.007203794231052432	0.0079885648	0.0089343184	0.0033929648000000003	0.0037702896000000002	0.0009927367078747694	0.0058050656	0.00036647639783373586	0.004681366892718341	0.005457180656931291	0.002876444	0.005935074037557501	0.0003061768	0.00037492	0.0009039433999999999	0.0036157736000000003	0.0014703183531382335	0.005250188915325135	0.007753645741245664	0.002340659307835482	0.006325907034625682	0.0010203224598208768	0.006252886400000001
Sample3	0.0014445821852163386	0.0073939344013931345	0.007509247678453164	0.008709883845811634	0.009809563959741438	0.012907470793333542	0.007207338693734178	0.004809229957774281	0.010666536806675888	0.004162584440482883	0.006248350893959109	0.0017765022731657623	0.0011179115731433148	0.012743630873257411	0.011172320950375944	0.008814182737394174	0.005235319173047139	0.0019366628913963385	0.0017615242930360874	0.00273626907802697		0.00755636604710452	0.006990118065471137	0.003031766616917365	0.010057447490498372	0.007798934618206968	0.005888339840598404	0.006485466764377926	0.004485629240021459	0.002696543635032662	0.0038232828384462633	0.008006609720520643	0.00026767451800286556	0.0013250080980325102	0.000596654310860109	0.0005418007356293554	0.009022687814351444	0.00744249651443032	0.0050526612277541315	0.0011362191689838512	0.0052443810056193845	0.005055768345827482	0.00193575666818136	0.0046440707178955765	0.004276881911908792	0.0070473168925140675	0.007339814274716456	0.0014500668602892115	0.004738530328936874	0.0072499213230454275	0.0052442344000000005	0.0089287781148352	0.006872202558942767	0.0017370663110581172	0.0007360997044454844	0.0066959936	0.0002763296	0.006112334163869121	0.009817615777016333	0.006016054522165874	0.004047267623392155	0.0067254290764227976	0.0047764104	0.0068244152	0.011775565600000001	0.0048292584000000005	0.0120222896	0.009454359844122923	0.0020407488	0.0007229592000000001	0.0010806617663446283	0.00018992800000000002	0.0009843872	0.0071190408	0.0007420056000000001	0.0033247112000000002	0.00880816113651896	0.00024256560000000002	0.008496114702283192	0.002972410674237311	0.0012316424	0.007285752857587588	0.006567780599322296	0.0091459688	0.007661711200000001	0.0083747536	0.0029635188124270896	0.001849468	0.0078237248	0.0084255070198268	0.0103241232	0.004303889745020295	0.003879683327973931	0.0080926216	0.0035522256	0.009704449327373443	0.008963584125376048	0.0044714432	0.007826396	0.007881216086841981	0.0010761202160650778	0.0094089185411587	0.005270590580245181	0.008619508998502928	0.0033359056	0.009349729688541546	0.0040566840000000005	0.00011584129657291711	0.0094368768	0.0009514888000000002	0.0033282344	0.009902580800000001	0.009908263200000001	0.0059769944	0.0065856952	0.004674188	0.0030561616	0.0034257000000000003	0.0070097200000000005	0.0078420664	0.00827155493222011	0.008246607434055975	0.0009506496	0.005157704445133502	0.0005999400000000001	0.0057277888	0.004602112	0.009268387032139688	0.003782345872026901	0.0012202	0.0014904152000000002	0.0079372928	0.0064437416	0.0010842235085652024	0.0008766528000000002	0.007311461562427713	0.000763965278018645	0.00858097176126023	0.0073612256	0.0008483881829275923	0.0008842712000000001	0.010283832	0.0009658089999999998	0.003863236	0.008744223601247221	0.009881915256697585	0.010301623835532198	0.00813906039808386	0.004268101338951728	0.0010878052430916823	0.0039217872
Sample4	0.009869682953082652	0.007286885980613861	0.005702120136884821	0.011395519563684528	0.002005828248696109	0.006510018365338597	0.0008267472290397116	0.0062268934937494335	0.0013575004440186309	0.0020959908313435264	0.0020805487410670465	0.008359176481958467	0.00950278408846806	0.007581426131764775	0.012055019976613197	0.004613939358578584	0.0035555481575604464	0.008756496863594615	0.00237565850679436	0.009692604158442355		0.009762280988077715	0.0005782227187038379	0.008981972023661048	0.0053801792366373734	0.009991066269667552	0.0008818574507742651	0.005639345433229788	0.009756602465544611	0.0053345796384204275	0.006388058674546395	0.0070455706139360315	0.004655152808361868	0.00636864350324765	0.005941173672526425	0.00908127829985197	0.0006008813587192549	0.0029349612305715764	0.009568251431456936	0.008973302594388095	0.004671445340746737	0.006298513430209138	0.0029078194863175746	0.002024680997176494	0.004751008762322305	0.004439323590567002	0.006778051972868583	0.0019680739940169186	0.010495344875958618	0.010608988426116349	0.0069280808	0.005321964290424453	0.0030757927793251118	0.008109443063965539	0.006795792712897269	0.0016136992	0.00903942	0.008164497713275213	0.009444096084625594	0.007218880112312499	0.006088373923681465	0.004174154080769388	0.0092557608	0.010313072800000002	0.0005384632	0.0003139776	0.0044829184	0.008063539066292168	0.009797054400000001	0.0014926344	0.005907877379690402	0.0037797008000000003	0.0096247688	0.0083566136	0.0083190024	0.0046509912	0.004118276619225082	0.0027131056	0.0005891857054462611	0.008613001214097412	0.0080666752	0.009935104770878927	0.009895781088589356	0.0055117256000000005	0.0076309064	0.0093752104	0.008451196874635579	0.0024545136	0.0044708928	0.0013383965257783208	0.009467351200000002	0.006017133492181588	0.002270352187185106	0.0066654992	0.006133883200000001	0.0035575839335972945	0.0011338476176395527	0.006664234400000001	0.0051631784	0.007680993571366337	0.005163629555738913	0.008457238198312969	0.005479633843353694	0.005568722843514715	0.008699311999999999	0.004005854961448635	0.001329876	0.00028837872035140596	0.007493467199999999	0.006155528800000001	0.0069868072	0.0021133112	0.0013532576	0.0001443312	0.003478992	0.0058539408000000005	0.0038923624	0.0043412024	0.0089722536	0.0034558496	0.005128970919677627	0.0077934495276939545	0.00393502	0.0061758458210170305	0.0085575088	0.0094223944	0.0014594568	0.009210979914262205	0.005032077974438105	0.0025626408	0.0045561496	0.009725174400000001	0.0048884056	0.0032827834263595376	0.006285437600000001	0.002389989994364762	0.000757015213486328	0.0012919356828576443	0.0012706392000000001	0.0015118364022307313	0.0013776264	0.006359604000000001	0.0008575415999999998	0.0034301664000000003	0.008982819997871755	0.004716335718783858	0.006635778838709032	0.001959805655176206	0.002133211526367286	0.0005457272444153718	0.0019081448000000001
Sample5	0.0028978415039261868	0.004376549431164221	0.0030067009043265557	0.0018163008136707496	0.0022467925914481505	0.006832076584741301	0.0034019299365947537	0.005531027105980123	0.007406767737987991	0.009927692847640439	0.0011506248245538643	0.011397333262497695	0.009085478945535151	0.0017226813534494318	0.01239730101604882	0.012626709023541903	0.000975001526355389	0.0032740443989016585	0.009251842962710505	0.008597426840544795		0.002489539527092068	0.0043123722468384005	0.00560263077833331	0.007115598982850136	0.004294736782328395	0.005353916614224949	0.008577439417993165	0.0005361489462735917	0.0029769965434083947	0.00819145169395701	0.01024883899083652	0.005909895726523433	0.006140035290284197	0.0013335586926501775	0.005182850403911496	0.006146771625707669	0.0028642827943570945	0.003166142541187576	0.00438944476686404	0.0003740032421698274	0.0037845400833258452	0.0025351915015346814	0.0038456660604878823	0.0014997731343608517	0.01112757768267797	0.008072768490978363	0.009000829708832193	0.010195053294151647	0.0070410757462188635	0.0009846416	0.006086087229590015	0.006648958316638532	0.008485375444392249	0.004892681735582105	0.0014452424000000001	0.0032146424000000003	0.004122203689507261	0.007334915577997893	0.006477459784372599	0.004034893818993288	0.011189697701969018	0.006862278400000001	0.0032247952000000004	0.0013836024000000002	0.0020779248	0.0033434808000000005	0.0018430854514189935	0.0021134504	0.0032295872000000004	0.0020176007308921272	0.0101586496	0.0009088960000000001	0.0059417184000000005	0.0046490168	0.011128484000000001	0.0012703533256701878	0.0045069488	0.011007890936440962	0.009840769788772687	0.0092558752	0.0029519532083586387	0.0019484790865030418	0.0075744576	0.0105280648	0.0063070664	0.006493958628702729	0.0031716312000000003	0.008716893600000001	0.002180988617277184	0.0036666712	0.004821526281055437	0.005750475562155193	0.0027460416000000005	0.0013008832000000001	0.006921756398211099	0.0032891849974338505	0.0065843256000000005	0.0017486367999999999	0.005462750104143255	0.0060344740976585555	0.0005879142075540768	0.00381853192030586	0.0015277650277609565	0.0007179184	0.01122007446716658	0.0036516568	0.009176206327844248	0.0028845952000000003	0.007720132000000001	0.0086119384	0.006747456000000001	0.0053420624	0.0046653752	0.003952015200000001	0.0105298	0.0094093408	0.010931922400000002	0.0014080512	0.0082793408	0.01063800541858824	0.002067821561078329	0.0007532768	0.008399651786265625	0.0065076896	0.009536321600000001	0.0015833560000000002	0.009018832066891268	0.002424288376619779	0.0018539112	0.0018608192	0.009227584799999999	0.007535421600000001	0.005966343005722579	0.004064868	0.009940517339025979	0.004450934690183073	0.00926132969135608	0.004974564800000001	0.004273273002568765	0.0052412832	0.0034140392	0.0014237167999999996	0.0056948672	0.003010575648790501	0.01019302905844854	0.004547389375525158	0.0064557830849247865	0.010455039938511329	0.007163453035864818	0.010268608
Sample6	0.0022768594300164235	0.012799928165636763	0.008808734437830585	0.005064559306294068	0.002562961226289032	0.010935568608238109	0.008711057323360373	0.0076036073578246086	0.012212512334245728	0.010865981001775962	0.00272160482989121	0.004768145096975582	0.003959503105801796	0.010295106064887547	0.0012107599533918256	0.007509752927342755	0.009985246072812053	0.009576153576410552	0.003848306229011296	0.008981547312696268		0.009223570936338441	0.0015079297780504612	0.004403269455895804	0.008696064560833815	0.0017486083914700053	0.002600050982908681	0.007890729094773598	0.0078669937068611	0.007020381606640572	0.007587035584367245	0.0059640712400477	0.0028420325902361	0.003848429382080011	0.002088582474161373	0.00988901439426181	0.006400538590226134	0.004441622086984169	0.005096653031789582	0.010305738142944094	0.0018266333386809473	0.006463774595209764	0.0056031659067548485	0.006733938707705188	0.0003778800461748031	0.010572281394750695	0.011383679321448596	0.007605461625365299	0.008958310012403329	0.01128666836808197	0.0075997880000000005	0.0016416425565682709	0.006200004327583597	0.006559478747078943	0.0045593013598159956	0.0079136232	0.010040445600000001	0.009947669870447557	0.0048658459427181455	0.0012283578010493228	0.010583428999460836	0.00903197934809465	0.0013395904	0.0118741296	0.0112171944	0.0066903456000000005	0.007624416000000001	0.004309274357859233	0.0005884528	0.0036019351999999998	0.008655898506625853	4.976e-05	0.0035836888	0.0042786088	0.005774702400000001	0.009884510400000001	0.0037240464697768675	0.0037282616	0.007956645355931399	0.00490502710770035	0.0024135400000000005	0.004873261921423512	0.0015163433092951727	0.0018954048000000001	0.00535532	0.0045016552	0.00984735497228314	0.0038941832000000003	0.0062388392	0.006832850304457132	0.0001407096	0.007130762670230066	0.0019144902127039853	0.010327392000000001	0.0015974880000000002	0.004459192537094776	0.0009207151704748239	0.0107121304	0.0053964464	0.00640574405042997	0.0007240560021757034	0.008059544342062528	0.0022599602250934214	0.009654991714928927	0.0022043728	0.002050677033215175	0.00039275279999999996	0.005075344102398453	0.006069624	0.0007060864	0.0083336016	0.004870914400000001	0.005634950400000001	0.0047363128	0.0043064871999999995	0.0060137376	0.0016681680000000003	0.0019549488	0.0092605064	0.010166691200000001	0.004025439069902821	0.0029197490081030114	0.006920238400000001	0.004395903759779131	0.0002727944	0.0016779720000000002	0.0076936368000000005	0.0070881234006686476	0.0004740555543856119	0.0023852504000000004	0.0024830648000000004	0.007219970400000001	0.000211804	0.001171187160412091	0.008595673600000001	0.001927057136520411	0.007017289485646369	0.002562759811751518	0.0010685696	0.002616050187597024	0.0077612776	0.0091950736	0.0010670055999999998	0.004268022400000001	0.007404998726932153	0.0022047033409631996	0.0031758929895817304	0.009800926992083861	0.0004963484431758504	0.000985507687558426	0.00013971520000000001
Sample7	0.003301864524388881	0.001024770213706634	0.002969737007817449	0.008012656204105769	0.005983210172086126	0.011900447543176913	0.010955781791927738	0.004983527953483745	0.003948986095908743	0.005459089148890243	0.008103690794105417	0.004057522789193284	0.008528706984631328	0.005832299973740929	0.007623372062175592	0.005686381978481269	0.003898188166723257	0.010158006014189855	0.008213623769670563	0.0016550321218507863		0.00525911771173729	0.009549316906284244	0.008551375500391615	0.004603453454617622	0.00035939212817590125	0.002953954915700915	0.005830293093136325	0.006798148895793576	0.0028402351673681493	0.0015911528094790929	0.00892101785774156	0.01049617652640974	0.0056611919252057795	0.0019316875162943927	0.0029921835803544063	0.00031639761863254217	0.009757433817667513	0.0013624074656662362	0.006197900229220776	0.0030640352035383733	0.006010607926548521	0.007033522242962411	0.008909283251285488	0.0023525443315166065	0.001064707574892644	0.002491945985569798	0.010206767816771573	0.00994317789937853	0.007147831243009768	0.0063364752	0.0070198407232269925	0.001856367426552622	0.00969974588372546	0.004420922766673104	0.004042764	0.0054754656	0.0005023517887278746	0.0017699729672331715	0.007799307036790073	0.0008747829975820277	0.006375438512436282	0.0025888512	0.0049292776	0.0036554528000000003	0.0045035432000000005	0.0091045904	0.0031492334577023847	0.0059765336	0.0050231424	0.007023493999076223	0.0098851488	0.0077298832	0.0022679872	0.0003290352	0.0027673320000000004	0.006280151647047886	0.0005426296	0.005264393690871553	0.006360390050591126	0.0035268424000000002	0.008155485471478466	0.0011328577745914666	0.0007928312	0.007683631200000001	0.005228276800000001	0.007274158546673494	0.0045881687999999995	0.0025999608000000004	0.008697167535493126	0.0084351992	0.007332697449562292	0.00287298058615844	0.006227938400000001	0.0038088896	0.0009726998097812387	0.009691337549612024	0.0014436696	0.0100266224	0.0047200914801070375	0.0019537380546830697	0.005719080766370802	0.009215143093742793	0.007727639333515661	0.0085105936	0.006968174721628489	0.0073046968000000006	0.008962331655868992	0.0026344224	0.0051642672	0.002334136	0.010421579200000001	0.0099614336	0.00041602	0.00744502	0.009762945600000001	0.0019053776000000002	0.0059927896	0.0096599608	0.000358188	0.00738233198868701	0.0031526685599379276	0.0097539544	0.010250084526375765	0.009963619200000001	0.0050037672	0.0090960176	0.008922582796238606	0.003537811311084791	0.008746469599999999	0.0003904936	0.006291662400000001	0.0024269848000000004	0.0013109878424067338	0.0008119872000000001	0.00734745386942509	0.003591906566854586	0.007654318842804236	0.0006896208	0.003329748691888001	0.005692552	0.008343476	0.0016510549999999996	0.00660422	0.009567026675708742	0.0064998913492448195	0.0024644232295831406	0.0006859368107301713	0.009384812164935464	0.00027644379387930075	0.0091810248
Sample8	0.010830627027676627	0.0069326392242845345	0.011556284699897081	0.009974836035172857	0.0122201467300644	0.004923332894260016	0.009618604171578896	0.005500550387728267	0.006379389080360198	0.008043802031805356	0.010819195019867573	0.012063897454308888	0.009630874568637702	0.00567917813291723	0.005719789913319664	0.008524119259516101	0.002870833861623549	0.0012079311964378354	0.0035139004259345007	0.0028774845689322434		0.0023281510719435415	0.0005161358279886019	0.0002869731098728629	0.009463287521423284	0.004165274110950015	0.0037542189046835925	0.006548392518096295	0.002182938326589865	0.009106014948013951	0.00755796576041098	0.0009638512549653093	0.00406887669691682	0.00843496850604927	0.009056518566673707	0.004540288881946985	0.0059217519285426614	0.00169833269278804	0.00949516175491596	0.0023099259156943597	0.009068459014712345	0.006300258728374508	0.005904506388258533	0.005006738015331253	0.0023432294482703207	0.0021941681981335623	0.00267707645713366	0.0023680287934117533	0.007753798830313723	0.00385501378521046	0.000548	0.009182406988861535	0.008377885299196818	0.008817105734427112	0.00943012670982437	0.0016474784	0.0037539856000000007	0.0071917251001431	0.006611056741767839	0.0014710295019448715	0.007730206750552247	0.0021474415856804112	0.0021204416	0.0061047368	0.006740996000000001	0.0065948648	0.0010400928000000001	0.008328418140760947	0.0025162872	0.0012270208	0.008459194171717506	0.009053816000000001	0.0081677736	0.007669332800000001	0.0062077448000000006	0.005218807200000001	0.0008265936127723508	0.0038696744	0.0035868844634975388	0.0025102606686265056	0.006853662400000001	0.004714630381034338	0.0007780770086480342	0.0020860096000000004	0.0064731744	0.0007212616	0.008079969164993287	0.004691004800000001	0.004553064	0.005650677718817763	0.0078130048	0.003298363036900303	0.006424524379340207	0.0053597288000000005	0.0025298184000000002	0.008328400871671547	0.007567223206023693	0.0062381544	0.008058388	0.008225020322191912	0.006713400326513317	0.00793072105958795	0.00661259575219625	0.006450061002060694	0.005860707200000001	0.007144398415577737	0.00150262	0.008348479089955086	0.0082598216	0.000277088	0.0078237648	0.0012209096	0.0031749064	0.007043976800000001	0.0015230352000000001	0.0077493968	0.007883616000000001	0.0048077352	6.048e-05	0.0027193912000000003	0.0058582404467961	0.009303291537621872	0.005985784000000001	0.0024672522571445575	0.0060065528	0.005115806400000001	0.007388233600000001	0.0010270773468065203	0.007352286631258903	0.0051279448	0.00912336	0.0032388872000000003	0.0059934424	0.008867903181941842	0.0009711744	0.008885391989583177	0.006521809849710502	0.0006507294887096394	0.0028513208000000003	0.0067153873251985735	0.0006380776000000001	0.0055154672000000005	0.0014706341999999998	0.005882536800000001	0.0008099855744479426	0.008257930233242203	0.009257425296579655	0.009353447535514084	0.007306104735374843	0.0014275926712354271	0.007102180800000001
Sample9	0.010565358217989295	0.0011093422319938023	0.0010775862336721929	0.00496335916425168	0.007090329231359806	0.010721900397558869	0.009599031939143342	0.0065394788295837485	0.004319096436711844	0.01364384875609803	0.006285404011262057	0.006610148887048341	0.002901390610820139	0.011036387597256853	0.009733016208905123	0.00308287494690855	0.0012898176845180373	0.007569894815461777	0.007289346876895502	0.0031728692923830354		0.001768845000879753	0.0048113203793526335	0.010341649349603401	0.004674978183602653	0.0070416271121028695	0.004435583926271942	0.0031009878516471386	0.010778260890112728	0.004562551359220474	0.00980610206874145	0.002622256329977208	0.002440039003014327	0.00047057251340800187	0.007183743041121206	0.004121198409427354	0.009484391496075387	0.005253483321871906	0.010606412711959721	0.0021417246665117423	0.009601255945362987	0.008607492875667509	0.008546296354727242	0.009343774193844271	0.00843942520293368	0.007443006574381446	0.0024103428215019474	0.0013859567114934213	0.010607764207066389	0.00745182423060495	0.0086271464	0.005215782583591834	0.0012750215243752731	0.001377358606867896	0.007425447181987548	0.0046605632000000004	0.0021718456	0.005330869310194831	0.0007090196154953578	0.0063158460671883685	0.0029138189342191234	0.008644493278784023	0.0033614728000000006	0.0059164856	0.000151032	0.0009415904	0.0051012296	0.0052075477292252885	0.0064987104000000006	0.0031589432	0.007566367763584425	0.0093158248	0.0084464208	0.00042910400000000003	0.005204280800000001	0.0011364792	0.002623705969111605	0.0106863584	0.0016028570130788547	0.005410928812593266	0.0066951295999999995	0.007615922232768651	0.006067169794470287	0.0001058264	0.0035358416	0.005607238400000001	0.0009650155117972537	0.0037975752	0.0003596168	0.0008741263767601002	0.0042990016	0.0014392527265747737	0.006148410345077131	0.007467466400000001	0.0086710048	0.0021691937788107137	0.0018304170266722447	0.0011325544	0.0068930575999999995	0.007663387321702765	0.00034300455122433186	0.010141002423117279	0.0005647389318197675	0.0058636542740469946	0.007679702400000001	0.009436469023222094	0.007734142400000001	0.008685717363644561	0.0036765216000000005	0.0088252184	0.0008677088	0.009691592	0.0059308704	0.0088519992	0.0048989752	0.0069704696	0.0057013688	0.0079237096	0.0008841192	0.0006536624000000001	0.0026981785145780888	0.0017439142502163642	0.0094421248	0.0023756071605101165	0.010569414400000001	0.0036488552000000004	0.0019724848	0.008564263250119351	0.007334667824966508	0.0053958648000000005	0.0060150392	0.007789540000000001	0.0024743504000000003	0.010819875100812969	0.010557802400000002	0.007048088524094663	0.0021626150023927827	0.007376943277722767	0.0007819672	0.0003368628175217412	0.0027909152000000002	0.005010583200000001	0.0019689581999999995	0.007875832800000001	0.008384625809555063	0.004616445826068652	0.0037589599834381587	0.0044520431573348476	0.010952953526379264	0.000513698407108599	0.010697048
